รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
1778,คณะวิทยาการจัดการ สาขาวิชาการจัดการการท่องเที่ยว (เลือกสอบวิชาภาษาญี่ปุ่น),มหาวิทยาลัยศิลปากร,107,0,36,"19,938.1000","15,809.9000","17,307.8722",914.3253
1779,คณะวิทยาการจัดการ สาขาวิชาการจัดการการท่องเที่ยว (เลือกสอบวิชาภาษาจีน),มหาวิทยาลัยศิลปากร,164,0,57,"18,929.0000","15,706.9000","16,947.7140",792.8497
1780,คณะวิทยาการจัดการ สาขาวิชาการจัดการโรงแรม,มหาวิทยาลัยศิลปากร,449,160,160,"23,142.5000","13,298.0000","16,532.2844","1,540.3239"
1781,คณะวิทยาการจัดการ สาขาวิชาการจัดการชุมชน,มหาวิทยาลัยศิลปากร,103,60,41,"18,574.0000","8,682.0000","14,918.7605","2,251.1872"
1782,คณะวิทยาการจัดการ สาขาวิชารัฐประศาสนศาสตร์,มหาวิทยาลัยศิลปากร,361,150,150,"19,709.5000","11,207.5000","16,022.8743","1,980.1073"
1783,คณะวิทยาการจัดการ หลักสูตรบัญชีบัณฑิต,มหาวิทยาลัยศิลปากร,317,200,200,"18,139.7000","9,421.5000","13,708.3322","1,823.8018"
1784,คณะวิทยาการจัดการ สาขาวิชาการจัดการงานนิทรรศการและงานอีเว้นท์,มหาวิทยาลัยศิลปากร,225,160,137,"17,354.0000","7,486.5000","12,298.9839","1,949.7353"
1785,คณะสัตวศาสตร์และเทคโนโลยีการเกษตร สาขาวิชาสัตวศาสตร์และเทคโนโลยีการเกษตร,มหาวิทยาลัยศิลปากร,257,70,70,"14,276.3000","11,176.7000","12,433.2229",711.6640
1786,คณะสัตวศาสตร์และเทคโนโลยีการเกษตร สาขาวิชาเทคโนโลยีการผลิตสัตว์น้ำ,มหาวิทยาลัยศิลปากร,120,45,36,"13,439.0000","8,319.5000","11,650.5028","1,089.8131"
1787,คณะสัตวศาสตร์และเทคโนโลยีการเกษตร สาขาวิชาเทคโนโลยีการผลิตพืช,มหาวิทยาลัยศิลปากร,239,50,49,"13,080.8000","8,778.0000","11,247.5673",971.5631
1788,คณะสัตวศาสตร์และเทคโนโลยีการเกษตร สาขาวิชาธุรกิจการเกษตร,มหาวิทยาลัยศิลปากร,582,70,70,"13,264.6000","9,972.7000","10,871.0737",770.7361
1789,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชาเทคโนโลยีสารสนเทศเพื่อการออกแบบ (การออกแบบแอนนิเมชั่น),มหาวิทยาลัยศิลปากร,239,120,115,"16,122.8000","8,083.4000","12,007.6064","1,253.4676"
1790,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชาเทคโนโลยีสารสนเทศเพื่อการออกแบบ(การออกแบบเว็บและสื่อโต้ตอบ),มหาวิทยาลัยศิลปากร,227,100,82,"13,992.9000","7,032.0000","11,222.7049","1,312.1317"
1791,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชาเทคโนโลยีสารสนเทศเพื่อการออกแบบ (การออกแบบเกม),มหาวิทยาลัยศิลปากร,275,100,91,"14,473.8000","7,657.8000","11,125.8813","1,421.2054"
1792,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชาเทคโนโลยีสารสนเทศธุรกิจ,มหาวิทยาลัยศิลปากร,377,200,127,"15,440.2000","6,842.9000","11,008.5528","1,303.9370"
1793,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชานิเทศศาสตร์ (พื้นฐานวิทยาศาสตร์),มหาวิทยาลัยศิลปากร,74,320,2,"17,906.5000","17,896.8000","17,901.6500",6.8589
1794,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชานิเทศศาสตร์ (พื้นฐานศิลปศาสตร์ รูปแบบ 1),มหาวิทยาลัยศิลปากร,803,0,313,"23,873.0000","17,616.0000","19,190.4565","1,078.8493"
1795,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชานิเทศศาสตร์(พื้นฐานศิลปศาสตร์ รูปแบบ 2) (เลือกสอบวิชาภาษาฝรั่งเศส),มหาวิทยาลัยศิลปากร,41,0,2,"20,445.0000","18,387.0000","19,416.0000","1,455.2258"
1796,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชานิเทศศาสตร์ (พื้นฐานศิลปศาสตร์ รูปแบบ 2) (เลือกสอบวิชาภาษาเยอรมัน),มหาวิทยาลัยศิลปากร,13,0,1,"17,653.8000","17,653.8000","17,653.8000",0.0000
1797,คณะเทคโนโลยีสารสนเทศและการสื่อสาร สาขาวิชานิเทศศาสตร์ (พื้นฐานศิลปศาสตร์ รูปแบบ 2) (เลือกสอบวิชาภาษาญี่ปุ่น),มหาวิทยาลัยศิลปากร,46,0,2,"19,161.9000","18,680.7000","18,921.3000",340.2598
1801,คณะแพทยศาสตร์ หาดใหญ่ สาขาวิชากายภาพบำบัด,มหาวิทยาลัยสงขลานครินทร์,155,38,38,"19,883.5000","16,985.2000","17,587.8289",597.3952
1802,คณะแพทยศาสตร์ หาดใหญ่ สาขาวิชารังสีเทคนิค,มหาวิทยาลัยสงขลานครินทร์,241,35,35,"19,488.0000","17,658.0000","18,257.1714",481.1459
1803,คณะพยาบาลศาสตร์ หาดใหญ่ สาขาวิชาพยาบาลศาสตร์ (เรียนที่วิทยาเขตหาดใหญ่),มหาวิทยาลัยสงขลานครินทร์,800,135,135,"17,304.8000","15,319.0000","16,045.3089",497.8003
1804,คณะพยาบาลศาสตร์ ปัตตานี สาขาวิชาพยาบาลศาสตร์ (เรียนที่วิทยาเขตปัตตานี),มหาวิทยาลัยสงขลานครินทร์,421,10,10,"16,171.5000","15,425.4000","15,600.5100",225.9598
1805,คณะทันตแพทยศาสตร์ หาดใหญ่ สาขาวิชาทันตแพทยศาสตร์,มหาวิทยาลัยสงขลานครินทร์,159,7,7,"22,561.8000","21,720.5000","21,920.4000",291.4400
1806,คณะเภสัชศาสตร์ หาดใหญ่ สาขาวิชาเภสัชกรรมอุตสาหการ,มหาวิทยาลัยสงขลานครินทร์,85,25,25,"20,677.5000","17,692.0000","18,516.8968",678.2640
