รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
2262,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเทคโนโลยีมัลติมีเดีย (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,5,15,1,"8,525.2000","8,525.2000","8,525.2000",0.0000
2263,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาวิทยาการคอมพิวเตอร์ (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,30,15,9,"12,184.4000","9,414.0500","10,879.8222",922.0392
2264,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเทคโนโลยีสารสนเทศ (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,10,15,3,"11,318.3000","8,067.4500","10,228.1833","1,871.2754"
2265,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเทคโนโลยีสารสนเทศ (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,7,15,1,"9,866.3500","9,866.3500","9,866.3500",0.0000
2266,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาสถาปัตยกรรม (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,41,10,10,"15,871.6000","13,399.3500","14,515.6050",717.5345
2267,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาภูมิสถาปัตยกรรม (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,46,10,10,"13,230.1000","10,853.4500","11,563.9700",666.7543
2268,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมเครื่องกล (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,15,10,6,"13,695.9000","10,249.4500","12,199.1583","1,272.6624"
2269,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมเครื่องมือและแม่พิมพ์ (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,3,10,0,0.0000,0.0000,0.0000,0.0000
2270,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้า (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,22,10,7,"13,314.3000","10,182.0000","11,979.2571","1,031.8114"
2271,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมโยธา (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,28,10,10,"13,309.8000","10,541.2000","12,132.3550","1,006.9718"
2272,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมโทรคมนาคม (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,18,10,5,"12,938.1000","8,556.9500","10,817.9400","1,597.3027"
2273,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมอุตสาหการ (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,10,0,0.0000,0.0000,0.0000,0.0000
2274,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้า (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,5,10,1,"13,886.1000","13,886.1000","13,886.1000",0.0000
2275,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์ สาขาวิชาวิศวกรรมโยธา (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,3,10,1,"10,729.2000","10,729.2000","10,729.2000",0.0000
2276,คณะศิลปศาสตร์ สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารสากล (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,21,15,13,"15,784.1500","9,385.9500","13,091.0308","1,867.6237"
2277,คณะศิลปศาสตร์ สาขาวิชาการท่องเที่ยว (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,24,15,15,"17,021.2500","10,383.2500","12,789.5300","1,839.5047"
2278,คณะศิลปศาสตร์ สาขาวิชาการโรงแรม (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,25,15,15,"15,853.7000","9,172.4500","12,107.5033","1,858.5022"
2279,คณะศิลปศาสตร์ สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารสากล (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,8,15,3,"14,456.5500","8,190.5000","11,865.1833","3,270.4781"
2280,คณะศิลปศาสตร์ สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารสากล (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,37,15,15,"19,671.2500","14,382.9000","16,169.2200","1,514.8223"
